chr10	85070	86071	ST1716	.	+	chr10	85205	85206	-365	chr10	85666	85667	96
chr10	87064	88065	10F-37	.	+	chr10	87353	87354	-211	chr10	87682	87683	118
chr10	88138	89139	ST5397	.	-	chr10	88773	88774	-135	chr10	88527	88528	111
chr10	88206	89207	ST1717	.	+	chr10	88527	88528	-179	chr10	88773	88774	67
chr10	89626	90627	ST5398	.	-	chr10	90252	90253	-126	chr10	90068	90069	58
chr10	90018	91019	ST5399	.	-	chr10	90831	90832	-313	chr10	90252	90253	266
chr10	90134	91135	ST1718	.	+	chr10	90252	90253	-382	chr10	90831	90832	197
chr10	94186	95187	ST5400	.	-	chr10	94760	94761	-74	chr10	94530	94531	156
chr10	94462	95463	ST1719	.	+	chr10	94760	94761	-202	chr10	95013	95014	51
chr10	96050	97051	ST5401	.	-	chr10	96741	96742	-191	chr10	96493	96494	57
chr10	96157	97158	10F-42	.	+	chr10	96493	96494	-164	chr10	96741	96742	84
chr10	97004	98005	ST5402	.	-	chr10	97717	97718	-213	chr10	97481	97482	23
chr10	97065	98066	10R-29	.	-	chr10	97717	97718	-152	chr10	97481	97482	84
chr10	97065	98066	10R-29	.	-	chr10	97717	97718	-152	chr10	97481	97482	84
chr10	97129	98130	ST1720	.	+	chr10	97481	97482	-148	chr10	97717	97718	88
chr10	99066	100067	ST5403	.	-	chr10	99750	99751	-184	chr10	99394	99395	172
chr10	100438	101439	ST5404	.	-	chr10	101163	101164	-225	chr10	100876	100877	62
chr10	100506	101507	ST1721	.	+	chr10	100876	100877	-130	chr10	101163	101164	157
chr10	100595	101596	10F-44	.	+	chr10	100876	100877	-219	chr10	101163	101164	68
chr10	104031	105032	ST5405	.	-	chr10	104717	104718	-186	chr10	104476	104477	55
chr10	104363	105364	ST1722	.	+	chr10	104717	104718	-146	chr10	104974	104975	111
chr10	105835	106836	ST1723	.	+	chr10	106049	106050	-286	chr10	106398	106399	63
chr10	109127	110128	ST5406	.	-	chr10	109837	109838	-210	chr10	109571	109572	56
chr10	109271	110272	10F-48	.	+	chr10	109571	109572	-200	chr10	109837	109838	66
chr10	109307	110308	ST1724	.	+	chr10	109571	109572	-236	chr10	109837	109838	30
chr10	110886	111887	ST5407	.	-	chr10	111635	111636	-249	chr10	111347	111348	39
chr10	110978	111979	ST1725	.	+	chr10	111347	111348	-131	chr10	111635	111636	157
chr10	111051	112052	10F-49	.	+	chr10	111347	111348	-204	chr10	111635	111636	84
chr10	112162	113163	10F-50	.	+	chr10	112459	112460	-203	chr10	112715	112716	53
chr10	112925	113926	ST5408	.	-	chr10	113606	113607	-181	chr10	113357	113358	68
chr10	115165	116166	ST5409	.	-	chr10	115749	115750	-84	chr10	115633	115634	32
chr10	115509	116510	tE_28UUC_29J	.	-	chr10	116266	116267	-257	chr10	115749	115750	260
chr10	116193	117194	ST1726	.	+	chr10	116454	116455	-239	chr10	116706	116707	13
chr10	116589	117590	ST5410	.	-	chr10	117372	117373	-283	chr10	117051	117052	38
chr10	116641	117642	ST1727	.	+	chr10	117051	117052	-90	chr10	117372	117373	231
chr10	117165	118166	ST5411	.	-	chr10	118095	118096	-430	chr10	117649	117650	16
chr10	117221	118222	10R-39	.	-	chr10	118095	118096	-374	chr10	117649	117650	72
chr10	117489	118490	ST1728	.	+	chr10	117649	117650	-340	chr10	118095	118096	106
chr10	118613	119614	ST5412	.	-	chr10	119287	119288	-174	chr10	119109	119110	4
chr10	119309	120310	ST5413	.	-	chr10	119949	119950	-140	chr10	119784	119785	25
chr10	119769	120770	ST1729	.	+	chr10	119949	119950	-320	chr10	120315	120316	46
chr10	122499	123500	ST5414	.	-	chr10	123031	123032	-32	chr10	122863	122864	136
chr10	123292	124293	10F-55	.	+	chr10	123460	123461	-332	chr10	123828	123829	36
chr10	123303	124304	ST1730	.	+	chr10	123460	123461	-343	chr10	123828	123829	25
chr10	127625	128626	10F-57	.	+	chr10	127989	127990	-136	chr10	128132	128133	7
chr10	128522	129523	ST5415	.	-	chr10	129238	129239	-216	chr10	128947	128948	75
chr10	130306	131307	ST5416	.	-	chr10	131024	131025	-218	chr10	130750	130751	56
chr10	133554	134555	ST5417	.	-	chr10	134274	134275	-220	chr10	133941	133942	113
chr10	133694	134695	ST1731	.	+	chr10	133941	133942	-253	chr10	134274	134275	80
chr10	134166	135167	ST1732	.	+	chr10	134590	134591	-76	chr10	134752	134753	86
chr10	135410	136411	ST5418	.	-	chr10	136081	136082	-171	chr10	135909	135910	1
chr10	135818	136819	ST5419	.	-	chr10	136468	136469	-150	chr10	136252	136253	66
chr10	136244	137245	10F-62	.	+	chr10	136620	136621	-124	chr10	136771	136772	27
chr10	136306	137307	ST5420	.	-	chr10	137096	137097	-290	chr10	136771	136772	35
chr10	136530	137531	ST5421	.	-	chr10	137096	137097	-66	chr10	136771	136772	259
chr10	136634	137635	ST5422	.	-	chr10	137381	137382	-247	chr10	137096	137097	38
chr10	136846	137847	ST1733	.	+	chr10	137096	137097	-250	chr10	137381	137382	35
chr10	138770	139771	ST5423	.	-	chr10	139610	139611	-340	chr10	139146	139147	124
chr10	139618	140619	ST5426	.	-	chr10	140426	140427	-308	chr10	140055	140056	63
chr10	139870	140871	ST1734	.	+	chr10	140055	140056	-315	chr10	140426	140427	56
chr10	140894	141895	ST1735	.	+	chr10	141246	141247	-148	chr10	141463	141464	69
chr10	141196	142197	10F-65	.	+	chr10	141629	141630	-67	chr10	141763	141764	67
chr10	141342	142343	ST1736	.	+	chr10	141763	141764	-79	chr10	141961	141962	119
chr10	141872	142873	10F-67	.	+	chr10	142272	142273	-100	chr10	142447	142448	75
chr10	142162	143163	ST5427	.	-	chr10	142793	142794	-131	chr10	142603	142604	59
chr10	142235	143236	10F-68	.	+	chr10	142603	142604	-132	chr10	142793	142794	58
chr10	142282	143283	ST5428	.	-	chr10	142793	142794	-11	chr10	142603	142604	179
chr10	142498	143499	ST5429	.	-	chr10	143185	143186	-187	chr10	142965	142966	33
chr10	142654	143655	ST1737	.	+	chr10	142965	142966	-189	chr10	143185	143186	31
chr10	143517	144518	10R-50	.	-	chr10	144027	144028	-10	chr10	143863	143864	154
chr10	144422	145423	10R-52	.	-	chr10	145146	145147	-224	chr10	144875	144876	47
chr10	144442	145443	ST5430	.	-	chr10	145146	145147	-204	chr10	144875	144876	67
chr10	144574	145575	ST1738	.	+	chr10	144875	144876	-199	chr10	145146	145147	72
chr10	145830	146831	ST1739	.	+	chr10	146304	146305	-26	chr10	146477	146478	147
chr10	146558	147559	ST1740	.	+	chr10	146790	146791	-268	chr10	147109	147110	51
chr10	150178	151179	ST5431	.	-	chr10	150884	150885	-206	chr10	150512	150513	166
chr10	150358	151359	ST1741	.	+	chr10	150512	150513	-346	chr10	150884	150885	26
chr10	151218	152219	ST5432	.	-	chr10	151835	151836	-117	chr10	151500	151501	218
chr10	151926	152927	10F-73	.	+	chr10	152291	152292	-135	chr10	152539	152540	113
chr10	152586	153587	ST5433	.	-	chr10	153239	153240	-153	chr10	153033	153034	53
chr10	154306	155307	ST5434	.	-	chr10	155022	155023	-216	chr10	154697	154698	109
chr10	154510	155511	ST1742	.	+	chr10	154697	154698	-313	chr10	155022	155023	12
chr10	154752	155753	10F-76	.	+	chr10	155176	155177	-76	chr10	155338	155339	86
chr10	155690	156691	ST5435	.	-	chr10	156385	156386	-195	chr10	156151	156152	39
chr10	156842	157843	ST5436	.	-	chr10	157486	157487	-144	chr10	157231	157232	111
chr10	157638	158639	ST1743	.	+	chr10	157921	157922	-217	chr10	158188	158189	50
chr10	159386	160387	ST5437	.	-	chr10	160031	160032	-145	chr10	159841	159842	45
chr10	159942	160943	ST1744	.	+	chr10	160031	160032	-411	chr10	160491	160492	49
chr10	160703	161704	10R-61	.	-	chr10	161323	161324	-120	chr10	161161	161162	42
chr10	161060	162061	10R-62	.	-	chr10	161669	161670	-109	chr10	161497	161498	63
chr10	161406	162407	ST1745	.	+	chr10	161669	161670	-237	chr10	161955	161956	49
chr10	162350	163351	10R-63	.	-	chr10	162994	162995	-144	chr10	162834	162835	16
chr10	164882	165883	ST5438	.	-	chr10	165578	165579	-196	chr10	165328	165329	54
chr10	172244	173245	10F-82	.	+	chr10	172653	172654	-91	chr10	172781	172782	37
chr10	172458	173459	ST5439	.	-	chr10	173605	173606	-647	chr10	172947	172948	11
chr10	172562	173563	ST5440	.	-	chr10	173605	173606	-543	chr10	172947	172948	115
chr10	177082	178083	ST5441	.	-	chr10	177851	177852	-269	chr10	177549	177550	33
chr10	177262	178263	10F-85	.	+	chr10	177549	177550	-213	chr10	177851	177852	89
chr10	179834	180835	ST5442	.	-	chr10	180568	180569	-234	chr10	180283	180284	51
chr10	179990	180991	ST1746	.	+	chr10	180283	180284	-207	chr10	180568	180569	78
chr10	180000	181001	10F-86	.	+	chr10	180283	180284	-217	chr10	180568	180569	68
chr10	180302	181303	ST1747	.	+	chr10	180731	180732	-71	chr10	180912	180913	110
chr10	180944	181945	10F-87	.	+	chr10	181425	181426	-19	chr10	181569	181570	125
chr10	181281	182282	ST5443	.	-	chr10	182009	182010	-228	chr10	181744	181745	37
chr10	181757	182758	ST1748	.	+	chr10	182165	182166	-92	chr10	182492	182493	235
chr10	183849	184850	ST5444	.	-	chr10	184514	184515	-165	chr10	184249	184250	100
chr10	183957	184958	ST1749	.	+	chr10	184249	184250	-208	chr10	184514	184515	57
chr10	186233	187234	ST5445	.	-	chr10	186933	186934	-200	chr10	186658	186659	75
chr10	186389	187390	ST1750	.	+	chr10	186658	186659	-231	chr10	186933	186934	44
chr10	187312	188313	ST5446	.	-	chr10	188057	188058	-245	chr10	187762	187763	50
chr10	188976	189977	ST5447	.	-	chr10	189749	189750	-273	chr10	189423	189424	53
chr10	189180	190181	ST1751	.	+	chr10	189423	189424	-257	chr10	189749	189750	69
chr10	190624	191625	ST5448	.	-	chr10	191309	191310	-185	chr10	191058	191059	66
chr10	191116	192117	ST1752	.	+	chr10	191309	191310	-307	chr10	191713	191714	97
chr10	191964	192965	ST1753	.	+	chr10	192217	192218	-247	chr10	192496	192497	32
chr10	193244	194245	ST1754	.	+	chr10	193675	193676	-69	chr10	193952	193953	208
chr10	194568	195569	ST5450	.	-	chr10	195227	195228	-159	chr10	195066	195067	2
chr10	194848	195849	ST5451	.	-	chr10	195497	195498	-149	chr10	195227	195228	121
chr10	195515	196516	10R-78	.	-	chr10	196248	196249	-233	chr10	195960	195961	55
chr10	195521	196522	ST5452	.	-	chr10	196248	196249	-227	chr10	195960	195961	61
chr10	195709	196710	ST1755	.	+	chr10	195960	195961	-249	chr10	196248	196249	39
chr10	196884	197885	tA_28AGC_29J	.	-	chr10	197519	197520	-135	chr10	197372	197373	12
chr10	204234	205235	tD_28GUC_29J1	.	+	chr10	204616	204617	-118	chr10	204907	204908	173
chr10	204759	205760	ST1757	.	+	chr10	205072	205073	-187	chr10	205324	205325	65
chr10	207319	208320	ST1758	.	+	chr10	207546	207547	-273	chr10	207872	207873	53
chr10	209231	210232	ST1759	.	+	chr10	209437	209438	-294	chr10	209800	209801	69
chr10	211179	212180	ST5453	.	-	chr10	211919	211920	-240	chr10	211606	211607	73
chr10	216835	217836	ST5454	.	-	chr10	217597	217598	-262	chr10	217300	217301	35
chr10	217103	218104	ST1760	.	+	chr10	217597	217598	-6	chr10	217763	217764	160
chr10	219991	220992	ST1761	.	+	chr10	220322	220323	-169	chr10	220629	220630	138
chr10	220187	221188	ST5455	.	-	chr10	220938	220939	-251	chr10	220629	220630	58
chr10	223111	224112	ST1762	.	+	chr10	223489	223490	-122	chr10	223762	223763	151
